name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jamal Aytes,23,0.153,0.14400000000000002,0.667,0.013999999999999999,0.03,1,2017-18
Christian Musoko,13,0.121,0.14,0.727,0.061,0,0,2017-18
Jacob Calloway,12,0.294,0.462,0.6,0.083,0,0,2017-18
Ivan Madunic,9,0.364,0.25,0.375,0.2,0,0,2017-18
Dwayne Morgan,8,0.078,0.083,0.625,0,0,NA,2017-18
Brandon Better,3,0.033,0.054000000000000006,0.667,0,0,NA,2017-18
James McGee,2,0.067,0.077,0.5,0,0,NA,2017-18
Joel Swallow,1,0.16699999999999998,0,0,NA,NA,NA,2017-18
Matthew Johnson,1,0.25,0,0,0,NA,NA,2017-18
Jordan Lyons,1,0.25,0,0,NA,NA,NA,2017-18
Jadon Cohee,1,0.01,0,0,0,0,NA,2017-18
Total,74,0.1,0.106,0.5820000000000001,0.013999999999999999,0.01,0.28600000000000003,2017-18
