shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35600000000000004,0.562,0.14800000000000002,0.66,2017-18,PennSt.
2pt Jumpers,0.308,0.358,0.094,0.395,2017-18,PennSt.
3pt Shots,0.336,0.342,0.02,0.35,2017-18,PennSt.
