name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Staphon Blair,33,0.22699999999999998,0.207,0.6,0.15,0.4,0.667,2014-15,UCF
Justin McBride,23,0.204,0.23,0.636,0.028999999999999998,0,0,2014-15,UCF
Brandon Goodwin,13,0.067,0.055999999999999994,0.444,0.07,0.188,1,2014-15,UCF
Shaheed Davis,12,0.22399999999999998,0.22699999999999998,0.455,0.048,0,0,2014-15,UCF
Kasey Wilson,9,0.10300000000000001,0.162,0.75,0,0,NA,2014-15,UCF
Dylan Karell,8,0.33299999999999996,0.25,0.375,0,NA,NA,2014-15,UCF
Adonys Henriquez,7,0.09300000000000001,0.08,0.5,0.053,0.071,0.5,2014-15,UCF
B.J. Taylor,4,0.033,0.065,1,0,0,NA,2014-15,UCF
Daiquan Walker,2,0.035,0.037000000000000005,0.5,0,0,NA,2014-15,UCF
Total,111,0.135,0.14300000000000002,0.5770000000000001,0.033,0.064,0.6,2014-15,UCF
