name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Peel,37,0.28800000000000003,0.358,0.706,0.017,0.032,0.667,2015-16
Evan Phoenix,20,0.226,0.244,0.526,0.038,0,0,2015-16
Mustafa Jones,19,0.196,0.24100000000000002,0.722,0.01,0,0,2015-16
Austin Nehls,13,0.17600000000000002,0.214,0.462,0,0,NA,2015-16
Tidell Pierre,9,0.237,0.2,0.33299999999999996,0,0,NA,2015-16
Khalen Cumberlander,7,0.059000000000000004,0.033,0.28600000000000003,0,0,NA,2015-16
Malik Toppin,6,0.33299999999999996,0.25,0.5,0,0,NA,2015-16
Jahlil Nails,4,0.158,0.273,1,0.028999999999999998,0,0,2015-16
JJ Cratit,3,0.079,0.11800000000000001,0.667,0,0,NA,2015-16
Shakaris Laney,1,0.2,0.25,1,0,NA,NA,2015-16
Total,119,0.17,0.2,0.593,0.011000000000000001,0.011000000000000001,0.33299999999999996,2015-16
