shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.475,0.586,0.102,0.653,2015-16
2pt Jumpers,0.198,0.402,0.043,0.42,2015-16
3pt Shots,0.327,0.358,0.01,0.36200000000000004,2015-16
