name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kevin Young,47,0.298,0.268,0.578,0.045,0.062,0.5,2012-13
Jeff Withey,37,0.174,0.18100000000000002,0.7140000000000001,0.017,0,0,2012-13
Ben McLemore,22,0.135,0.135,0.706,0.05,0.027999999999999997,0.2,2012-13
Perry Ellis,16,0.157,0.184,0.636,0.057,0.027999999999999997,0.2,2012-13
Jamari Traylor,11,0.256,0.217,0.5,0.042,0,0,2012-13
Travis Releford,8,0.036000000000000004,0.039,0.8,0.077,0.071,0.33299999999999996,2012-13
Naadir Tharpe,3,0.057,0.062,0.5,0.017,0,0,2012-13
Andrew White III,3,0.33299999999999996,0.4,1,0.083,0,0,2012-13
Justin Wesley,1,0.33299999999999996,1,1,0,0,NA,2012-13
Elijah Johnson,1,0.009000000000000001,0,0,0,0,NA,2012-13
Total,149,0.146,0.146,0.643,0.035,0.02,0.2,2012-13
