name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jonathan Mills,51,0.23,0.26,0.769,0.166,0.207,0.48,2012-13,SouthernMiss.
Daveon Boardingham,35,0.135,0.135,0.7140000000000001,0.226,0.256,0.47600000000000003,2012-13,SouthernMiss.
Michael Craig,17,0.11900000000000001,0.13,0.857,0.11599999999999999,0.16699999999999998,0.7,2012-13,SouthernMiss.
Rashard McGill,15,0.18600000000000003,0.16,0.5,0.105,0.1,0.33299999999999996,2012-13,SouthernMiss.
Norville Carey,13,0.109,0.107,0.6,0.125,0.10300000000000001,0.375,2012-13,SouthernMiss.
Deon Edwin,7,0.25,0.429,1,0.25,0.4,0.5,2012-13,SouthernMiss.
Dwayne Davis,5,0.019,0.015,0.5,0.021,0.015,0.33299999999999996,2012-13,SouthernMiss.
Jerrold Brooks,2,0,0,NA,0.023,0.027999999999999997,0.5,2012-13,SouthernMiss.
Cedric Jenkins,2,0.07400000000000001,0.11800000000000001,1,0,0,NA,2012-13,SouthernMiss.
Neil Watson,1,0,0,NA,0.017,0.036000000000000004,1,2012-13,SouthernMiss.
Total,148,0.10800000000000001,0.122,0.731,0.10099999999999999,0.115,0.488,2012-13,SouthernMiss.
