name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sam Rowley,18,0.086,0.096,0.667,0.057,0.125,0.667,2012-13
John Puk,12,0.13699999999999998,0.163,0.7,0.033,0.038,0.5,2012-13
Mike Black,8,0.05,0.055999999999999994,0.5710000000000001,0.009000000000000001,0,0,2012-13
Luke Devlin,8,0.16699999999999998,0.16,0.667,0.047,0.055999999999999994,0.5,2012-13
Gary Johnson,8,0.2,0.21100000000000002,0.5,0,0,NA,2012-13
Blake Metcalf,6,0.076,0.11800000000000001,1,0,0,NA,2012-13
Jayson Guerrier,3,0.16699999999999998,0.2,0.667,0,0,NA,2012-13
Peter Hooley,3,0.021,0.02,0.5,0,0,NA,2012-13
Chris Page,1,0.33299999999999996,0,0,0,0,NA,2012-13
Total,67,0.081,0.096,0.655,0.017,0.026000000000000002,0.5,2012-13
