name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Mike Black,401,0.529,0.469,0.349,0.507,0.254,0.282,0.292,0.152,0.369,0.37799999999999995,0.643,0.46399999999999997,0.763,2012-13
Jacob Iati,309,0.606,0.5660000000000001,0.094,0.414,0.16699999999999998,0.191,0.424,0.24,0.715,0.41600000000000004,0.7390000000000001,0.28800000000000003,0.8540000000000001,2012-13
Sam Rowley,227.99999999999997,0.5700000000000001,0.526,0.763,0.598,0.35600000000000004,0.23199999999999998,0.302,0.43799999999999994,0.004,0,NA,0.447,0.735,2012-13
Peter Hooley,194,0.552,0.48200000000000004,0.49,0.537,0.157,0.14400000000000002,0.179,0.4,0.366,0.35200000000000004,0.88,0.479,0.8170000000000001,2012-13
John Puk,134,0.561,0.515,0.545,0.589,0.767,0.455,0.426,0.5770000000000001,0,NA,NA,0.47,0.73,2012-13
Jayson Guerrier,112.99999999999999,0.48800000000000004,0.46,0.159,0.556,0.4,0.195,0.273,0.5,0.6459999999999999,0.32899999999999996,1,0.168,0.789,2012-13
Luke Devlin,94,0.541,0.505,0.38299999999999995,0.6940000000000001,0.72,0.457,0.419,0.889,0.16,0.2,0.667,0.298,0.75,2012-13
Blake Metcalf,94,0.546,0.596,0.84,0.6459999999999999,0.706,0.149,0.35700000000000004,0.2,0.011000000000000001,0,NA,0.5429999999999999,0.33299999999999996,2012-13
Gary Johnson,78,0.41400000000000003,0.34600000000000003,0.513,0.475,0.474,0.462,0.222,0.5,0.026000000000000002,0,NA,0.5,0.667,2012-13
DJ Evans,72,0.47200000000000003,0.41,0.222,0.312,0.2,0.361,0.308,0.375,0.41700000000000004,0.36700000000000005,0.818,0.375,0.778,2012-13
Chris Page,17,0.362,0.353,0.17600000000000002,0.667,1,0.17600000000000002,0.33299999999999996,0,0.647,0.182,0.5,0.11800000000000001,0.5,2012-13
Dave Wiegmann,12,0.24000000000000002,0.25,0.667,0.25,1,0.16699999999999998,0.5,1,0.16699999999999998,0,NA,0.083,0,2012-13
Reece Williams,2,0.5,0.5,0.5,1,0,0.5,0,NA,0,NA,NA,0,NA,2012-13
"BROWN,ROLAND",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13
Total,1748,0.541,0.496,0.40700000000000003,0.556,0.429,0.264,0.33,0.414,0.32899999999999996,0.37,0.7609999999999999,0.4,0.737,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
