shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.281,0.62,0.122,0.706,2016-17
2pt Jumpers,0.309,0.31,0.08800000000000001,0.34,2016-17
3pt Shots,0.41,0.35600000000000004,0.005,0.358,2016-17
