name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Trevor Thompson,36,0.183,0.17,0.682,0.141,0.162,0.429,2016-17
Jae'Sean Tate,26,0.077,0.071,0.667,0.098,0.08800000000000001,0.3,2016-17
Marc Loving,13,0.17800000000000002,0.16699999999999998,0.625,0.040999999999999995,0.028999999999999998,0.25,2016-17
Micah Potter,12,0.34299999999999997,0.32,0.667,0,0,NA,2016-17
Keita Bates-Diop,4,0.1,0.13,1,0.034,0,0,2016-17
David Bell,3,0.25,0.14300000000000002,0.33299999999999996,0,0,NA,2016-17
Jaquan Lyle,3,0.038,0.043,0.667,0,0,NA,2016-17
Andre Wesson,2,0.14300000000000002,0.2,1,0.125,1,1,2016-17
C.J. Jackson,1,0,0,NA,0.028999999999999998,0.071,1,2016-17
Total,100,0.114,0.11199999999999999,0.672,0.051,0.055999999999999994,0.387,2016-17
