name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Vernon Carey,35,0.13,0.14400000000000002,0.7190000000000001,0.038,0.032,0.33299999999999996,2019-20,Duke
Cassius Stanley,20,0.14300000000000002,0.141,0.579,0,0,NA,2019-20,Duke
Matthew Hurt,19,0.207,0.218,0.706,0.054000000000000006,0.077,0.5,2019-20,Duke
Wendell Moore,18,0.161,0.149,0.467,0.048,0,0,2019-20,Duke
Javin DeLaurier,11,0.18,0.158,0.545,0,0,NA,2019-20,Duke
Tre Jones,9,0.035,0.033,0.5,0.019,0.016,0.33299999999999996,2019-20,Duke
Jack White,6,0.222,0.14300000000000002,0.33299999999999996,0,NA,NA,2019-20,Duke
Alex O'Connell,5,0.061,0.043,0.5,0.053,0,0,2019-20,Duke
Jordan Goldwire,5,0.087,0.1,0.75,0.04,0.091,1,2019-20,Duke
Justin Robinson,4,0.4,0.28600000000000003,0.5,NA,NA,NA,2019-20,Duke
Total,132,0.131,0.132,0.605,0.027000000000000003,0.022000000000000002,0.308,2019-20,Duke
