name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jonathan Williams,479,0.561,0.511,0.436,0.589,0.48,0.132,0.365,0.261,0.43200000000000005,0.319,0.758,0.353,0.8170000000000001,2016-17
Taylor Steve,400,0.534,0.5379999999999999,0.625,0.644,0.47200000000000003,0.25,0.39,0.385,0.125,0.2,0.8,0.37799999999999995,0.49,2016-17
Jaelan Sanford,345,0.5780000000000001,0.5489999999999999,0.252,0.632,0.273,0.267,0.402,0.27,0.48100000000000004,0.392,0.815,0.32799999999999996,0.726,2016-17
Nate Navigato,244,0.581,0.5429999999999999,0.16,0.513,0.35,0.14800000000000002,0.25,0.667,0.693,0.408,0.9279999999999999,0.299,0.8079999999999999,2016-17
Jordan Lauf,166,0.6749999999999999,0.6629999999999999,0.578,0.74,0.662,0.054000000000000006,0.33299999999999996,1,0.36700000000000005,0.39299999999999996,1,0.542,0.6890000000000001,2016-17
Luke Knapke,152,0.6629999999999999,0.6409999999999999,0.539,0.7440000000000001,0.754,0.237,0.306,0.818,0.22399999999999998,0.5,1,0.32899999999999996,0.76,2016-17
Taylor Adway,54,0.534,0.537,0.519,0.643,0.5,0.48100000000000004,0.423,0.455,0,NA,NA,0.741,0.5,2016-17
Daniel Dzierzawski,42,0.509,0.44,0.5,0.5710000000000001,0,0.35700000000000004,0.33299999999999996,0,0.14300000000000002,0.16699999999999998,1,0.35700000000000004,0.867,2016-17
Zach Garber,35,0.557,0.486,0.6859999999999999,0.542,0.5379999999999999,0.314,0.364,1,0,NA,NA,1.0290000000000001,0.667,2016-17
Justin Roberts,34,0.509,0.5,0.147,0.4,0,0.17600000000000002,0.5,0.667,0.6759999999999999,0.348,1,0.147,0.6,2016-17
Lucas Antunez,12,0.41800000000000004,0.20800000000000002,0.41700000000000004,0.2,1,0.083,0,NA,0.5,0.16699999999999998,1,0.833,0.9,2016-17
Matt Schaffer,3,0.6779999999999999,0.5,0,NA,NA,0.33299999999999996,0,NA,0.667,0.5,1,1,1,2016-17
"ELMORE,JON",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
"FOX,MATT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
"BOGAN,CLAUDE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
"MARCINIAK,AUSTIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
Total,1966,0.5750000000000001,0.547,0.43,0.635,0.49700000000000005,0.201,0.366,0.414,0.368,0.36200000000000004,0.866,0.384,0.695,2016-17
