name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tyler Wideman,21,0.198,0.171,0.667,0,0,NA,2015-16,Butler
Roosevelt Jones,20,0.085,0.092,0.611,0.013999999999999999,0.044000000000000004,1,2015-16,Butler
Kelan Martin,18,0.152,0.11900000000000001,0.47100000000000003,0.006,0.013999999999999999,1,2015-16,Butler
Andrew Chrabascz,14,0.113,0.107,0.5710000000000001,0,0,NA,2015-16,Butler
Jackson Davis,5,0.08,0.059000000000000004,0.5,0.158,0.125,0.33299999999999996,2015-16,Butler
Kellen Dunham,4,0.026000000000000002,0.043,1,0.02,0.03,0.5,2015-16,Butler
Tyler Lewis,3,0.053,0.105,1,0.028999999999999998,0.067,1,2015-16,Butler
Jordan Gathers,2,0.069,0,0,0,0,NA,2015-16,Butler
Nate Fowler,1,0.111,0.16699999999999998,1,0,0,NA,2015-16,Butler
Austin Etherington,1,0.077,0.091,1,0,0,NA,2015-16,Butler
Total,89,0.10800000000000001,0.105,0.6,0.013999999999999999,0.027000000000000003,0.667,2015-16,Butler
