shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.345,0.602,0.11900000000000001,0.6829999999999999,2015-16
2pt Jumpers,0.292,0.359,0.047,0.377,2015-16
3pt Shots,0.363,0.33799999999999997,0.006,0.34,2015-16
