shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.287,0.664,0.066,0.71,2018-19,BYU
2pt Jumpers,0.34700000000000003,0.33299999999999996,0.087,0.365,2018-19,BYU
3pt Shots,0.366,0.366,0.009000000000000001,0.369,2018-19,BYU
