shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.368,0.596,0.096,0.659,2018-19
2pt Jumpers,0.248,0.359,0.047,0.377,2018-19
3pt Shots,0.384,0.298,0.006,0.3,2018-19
