name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Rotnei Clarke,444.00000000000006,0.5750000000000001,0.542,0.113,0.54,0.07400000000000001,0.252,0.366,0.171,0.635,0.408,0.5479999999999999,0.198,0.8859999999999999,2012-13
Roosevelt Jones,295,0.503,0.485,0.58,0.579,0.33299999999999996,0.41700000000000004,0.358,0.25,0.003,0,NA,0.485,0.552,2012-13
Andrew Smith,264,0.58,0.528,0.47,0.669,0.627,0.314,0.373,0.484,0.21600000000000003,0.298,1,0.617,0.718,2012-13
Kellen Dunham,259,0.554,0.485,0.077,0.65,0.154,0.28600000000000003,0.365,0.37,0.637,0.345,0.825,0.405,0.867,2012-13
Khyle Marshall,258,0.5720000000000001,0.5660000000000001,0.601,0.716,0.667,0.395,0.34299999999999997,0.5710000000000001,0.004,0,NA,0.364,0.574,2012-13
Kameron Woods,117,0.5750000000000001,0.551,0.419,0.7759999999999999,0.632,0.547,0.391,0.76,0.034,0.25,1,0.444,0.654,2012-13
Erik Fromm,105,0.52,0.519,0.314,0.667,0.409,0.162,0.41200000000000003,0.5710000000000001,0.524,0.309,1,0.21,0.5,2012-13
Chase Stigall,67,0.457,0.41,0.075,0.2,0,0.045,0.33299999999999996,0,0.8809999999999999,0.28800000000000003,0.941,0.26899999999999996,0.778,2012-13
Alexander Barlow,57.99999999999999,0.554,0.5,0.31,0.667,0,0.138,0.625,0.2,0.552,0.25,1,0.517,0.733,2012-13
Andy Smeathers,25,0.353,0.32,0.08,0,NA,0.12,0.667,0,0.8,0.2,1,0.16,0.75,2012-13
Jackson Aldridge,24,0.321,0.20800000000000002,0.292,0,NA,0.375,0.222,0.5,0.33299999999999996,0.25,1,0.625,0.667,2012-13
Devontae Morgan,11,0.44400000000000006,0.409,0.545,0.5,0.667,0.182,0,NA,0.273,0.33299999999999996,1,0.909,0.5,2012-13
Emerson Kampen,3,0.33299999999999996,0.33299999999999996,0,NA,NA,1,0.33299999999999996,1,0,NA,NA,0,NA,2012-13
Elliot Kampen,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2012-13
Total,1930.9999999999998,0.546,0.512,0.331,0.639,0.484,0.312,0.36700000000000005,0.40299999999999997,0.35600000000000004,0.34700000000000003,0.736,0.385,0.696,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
