start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.087,0.617,0.298,0.7140000000000001,0.213,0.5,0.489,0.406,2012-13,Butler
"Rebound, 11-30 s",0.302,0.451,0.252,0.585,0.406,0.32299999999999995,0.342,0.335,2012-13,Butler
"Opp score, 0-10 s",0.017,0.537,0.40700000000000003,0.818,0.037000000000000005,1,0.556,0.2,2012-13,Butler
"Opp score, 11-30 s",0.40700000000000003,0.47100000000000003,0.259,0.565,0.359,0.39,0.382,0.32299999999999995,2012-13,Butler
"Steal, 0-10 s",0.054000000000000006,0.586,0.609,0.679,0.126,0.273,0.264,0.348,2012-13,Butler
"Steal, 11-30 s",0.034,0.555,0.23600000000000002,0.6920000000000001,0.345,0.42100000000000004,0.418,0.391,2012-13,Butler
Transition,0.158,0.598,0.41600000000000004,0.708,0.165,0.452,0.42,0.364,2012-13,Butler
