shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.341,0.67,0.08199999999999999,0.73,2017-18,Marquette
2pt Jumpers,0.321,0.39799999999999996,0.09300000000000001,0.439,2017-18,Marquette
3pt Shots,0.33799999999999997,0.36,0.016,0.366,2017-18,Marquette
