start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.126,0.5870000000000001,0.303,0.5710000000000001,0.139,0.594,0.5579999999999999,0.395,2017-18,Marquette
"Rebound, 11-30 s",0.18600000000000003,0.494,0.209,0.563,0.374,0.41700000000000004,0.418,0.35200000000000004,2017-18,Marquette
"Opp score, 0-10 s",0.044000000000000004,0.648,0.284,0.87,0.16,0.5379999999999999,0.556,0.37799999999999995,2017-18,Marquette
"Opp score, 11-30 s",0.447,0.547,0.214,0.594,0.344,0.434,0.441,0.408,2017-18,Marquette
"Steal, 0-10 s",0.061,0.6940000000000001,0.441,0.735,0.10800000000000001,0.41700000000000004,0.45,0.48,2017-18,Marquette
"Steal, 11-30 s",0.022000000000000002,0.5489999999999999,0.146,0.667,0.439,0.278,0.415,0.529,2017-18,Marquette
Transition,0.23199999999999998,0.626,0.336,0.6759999999999999,0.135,0.544,0.53,0.41100000000000003,2017-18,Marquette
