name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sacar Anim,19,0.15,0.145,0.611,0.016,0,0,2017-18
Matt Heldt,15,0.273,0.27,0.667,0,0,NA,2017-18
Jamal Cain,15,0.33299999999999996,0.32,0.5329999999999999,0,0,NA,2017-18
Theo John,14,0.25,0.162,0.429,0,0,NA,2017-18
Sam Hauser,9,0.26899999999999996,0.2,0.5710000000000001,0.016,0,0,2017-18
Greg Elliott,9,0.145,0.128,0.556,0,0,NA,2017-18
Harry Froling,5,0.23800000000000002,0.067,0.2,0,0,NA,2017-18
Andrew Rowsey,5,0.033,0,0,0.006999999999999999,0,0,2017-18
Markus Howard,2,0,0,NA,0.015,0.028999999999999998,1,2017-18
Total,93,0.152,0.131,0.529,0.01,0.008,0.33299999999999996,2017-18
