start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.09300000000000001,0.527,0.365,0.574,0.196,0.483,0.439,0.33799999999999997,2014-15,MiddleTenn.
"Rebound, 11-30 s",0.25,0.467,0.259,0.573,0.324,0.31,0.41700000000000004,0.349,2014-15,MiddleTenn.
"Opp score, 0-10 s",0.04,0.49200000000000005,0.516,0.5760000000000001,0.172,0.182,0.312,0.35,2014-15,MiddleTenn.
"Opp score, 11-30 s",0.402,0.455,0.249,0.5529999999999999,0.35700000000000004,0.298,0.39399999999999996,0.35700000000000004,2014-15,MiddleTenn.
"Steal, 0-10 s",0.049,0.5710000000000001,0.654,0.647,0.115,0.111,0.231,0.389,2014-15,MiddleTenn.
"Steal, 11-30 s",0.035,0.402,0.268,0.4,0.41100000000000003,0.261,0.321,0.389,2014-15,MiddleTenn.
Transition,0.183,0.531,0.47600000000000003,0.601,0.16899999999999998,0.34700000000000003,0.355,0.35,2014-15,MiddleTenn.
