name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Reginald Johnson,40,0.18899999999999997,0.242,0.853,0.049,0.035,0.33299999999999996,2016-17,Alcorn
Marquis Vance,19,0.13,0.136,0.529,0.027999999999999997,0,0,2016-17,Alcorn
Deandre Davis,12,0.145,0.17,0.818,0.017,0.05,1,2016-17,Alcorn
Denzel Dulin,8,0.07400000000000001,0.08900000000000001,0.7140000000000001,0.013000000000000001,0,0,2016-17,Alcorn
Yalen Reed,7,0.26899999999999996,0.35,1,0,0,NA,2016-17,Alcorn
Maurice Howard,5,0.036000000000000004,0,0,0.043,0,0,2016-17,Alcorn
A.J. Mosby,5,0.018000000000000002,0.034,1,0.042,0.083,0.667,2016-17,Alcorn
Avery Patterson,3,0.086,0.15,1,0,0,NA,2016-17,Alcorn
Tyler Carter,2,0.182,0.4,1,0,0,NA,2016-17,Alcorn
Devon Brewer,1,0,0,NA,0.16699999999999998,1,1,2016-17,Alcorn
Total,102,0.12300000000000001,0.16399999999999998,0.7829999999999999,0.031,0.033,0.375,2016-17,Alcorn
