start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11199999999999999,0.44299999999999995,0.284,0.62,0.273,0.22899999999999998,0.44299999999999995,0.308,2014-15
"Rebound, 11-30 s",0.18899999999999997,0.39,0.301,0.461,0.45299999999999996,0.34299999999999997,0.247,0.26,2014-15
"Score, 0-10 s",0.059000000000000004,0.473,0.28300000000000003,0.5379999999999999,0.293,0.37,0.424,0.33299999999999996,2014-15
"Score, 11-30 s",0.423,0.41,0.256,0.424,0.446,0.35100000000000003,0.298,0.32299999999999995,2014-15
"Steal, 0-10 s",0.06,0.59,0.649,0.639,0.20199999999999999,0.316,0.149,0.5,2014-15
"Steal, 11-30 s",0.035,0.418,0.4,0.5,0.273,0.4,0.327,0.222,2014-15
Transition,0.231,0.489,0.37799999999999995,0.613,0.26,0.287,0.36200000000000004,0.336,2014-15
