start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.115,0.523,0.3,0.6709999999999999,0.251,0.24600000000000002,0.449,0.385,2016-17
"Rebound, 11-30 s",0.184,0.43200000000000005,0.16699999999999998,0.615,0.41600000000000004,0.309,0.41600000000000004,0.321,2016-17
"Score, 0-10 s",0.040999999999999995,0.541,0.29100000000000004,0.8,0.326,0.35700000000000004,0.384,0.33299999999999996,2016-17
"Score, 11-30 s",0.484,0.46,0.18,0.5710000000000001,0.396,0.33399999999999996,0.424,0.353,2016-17
"Steal, 0-10 s",0.057999999999999996,0.7340000000000001,0.557,0.765,0.115,0.643,0.32799999999999996,0.475,2016-17
"Steal, 11-30 s",0.028999999999999998,0.361,0.262,0.375,0.41,0.4,0.32799999999999996,0.2,2016-17
Transition,0.214,0.583,0.368,0.7290000000000001,0.228,0.33,0.40399999999999997,0.396,2016-17
