name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Michael Bradley,28,0.36700000000000005,0.35700000000000004,0.682,0.077,0.05,0.33299999999999996,2014-15,Samford
Evan Taylor,12,0.113,0.067,0.25,0.051,0.067,0.5,2014-15,Samford
Darius Jones-Gibson,11,0.051,0.039,0.444,0.031,0.05,0.5,2014-15,Samford
Tyler Hood,10,0.161,0.179,0.778,0.031,0,0,2014-15,Samford
Jamal Shabazz,10,0.23800000000000002,0.304,0.7,0,0,NA,2014-15,Samford
Brandon Hayman,9,0.242,0.22699999999999998,0.625,0.059000000000000004,0,0,2014-15,Samford
Nnamdi Enechionyia,5,0.23800000000000002,0.2,0.4,0,0,NA,2014-15,Samford
Alex Peters,4,0.091,0.154,1,0.28600000000000003,0.667,1,2014-15,Samford
Brandon Roberts,2,0.021,0.04,1,0.03,0,0,2014-15,Samford
Marcus Johnson,2,0.05,0.045,0.5,0,0,NA,2014-15,Samford
Christen Cunningham,1,0.009000000000000001,0,0,0,0,NA,2014-15,Samford
"NNAMDI,ENECHIONYIA",1,0.33299999999999996,0,0,0,NA,NA,2014-15,Samford
Total,95,0.113,0.11699999999999999,0.59,0.036000000000000004,0.038,0.41200000000000003,2014-15,Samford
