name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
J.D. Weatherspoon,30,0.153,0.14300000000000002,0.643,0.03,0.1,1,2014-15
Nathan Boothe,18,0.22399999999999998,0.2,0.5329999999999999,0.018000000000000002,0.025,0.667,2014-15
Jordan Lauf,15,0.27699999999999997,0.3,0.6920000000000001,0.16699999999999998,0.5,0.5,2014-15
Justin Drummond,10,0.062,0.037000000000000005,0.375,0.02,0,0,2014-15
Zach Garber,9,0.28600000000000003,0.385,0.625,0.083,0,0,2014-15
Kurt Hall,8,0.195,0.1,0.25,0,0,NA,2014-15
Jonathan Williams,7,0.075,0.065,0.429,0,0,NA,2014-15
Aubrey Williams,3,0.2,0,0,0.4,0,0,2014-15
Julius Brown,2,0.011000000000000001,0,0,0.006,0.013999999999999999,1,2014-15
Stuckey Mosley,1,0.03,0.055999999999999994,1,0,0,NA,2014-15
Angel Aparicio,1,0.5,NA,0,0,NA,NA,2014-15
Total,104,0.127,0.114,0.5379999999999999,0.022000000000000002,0.025,0.462,2014-15
