name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Travis Betran,413.99999999999994,0.5710000000000001,0.531,0.21,0.529,0.326,0.297,0.39,0.271,0.493,0.41200000000000003,0.8690000000000001,0.263,0.8440000000000001,2012-13,AustinPeay
Anthony Campbell,325,0.596,0.557,0.255,0.6629999999999999,0.6,0.218,0.423,0.433,0.526,0.374,0.938,0.27699999999999997,0.8440000000000001,2012-13,AustinPeay
Will Triggs,261,0.55,0.54,0.659,0.628,0.48100000000000004,0.337,0.375,0.455,0.004,0,NA,0.579,0.556,2012-13,AustinPeay
Chris Horton,202,0.545,0.54,0.54,0.6509999999999999,0.521,0.46,0.409,0.684,0,NA,NA,0.322,0.5539999999999999,2012-13,AustinPeay
Chris Freeman,118,0.503,0.466,0.593,0.5710000000000001,0.625,0.39799999999999996,0.319,0.267,0.008,0,NA,0.483,0.632,2012-13,AustinPeay
Corey Arentsen,87,0.634,0.626,0.126,0.455,0.2,0.092,0.375,0.33299999999999996,0.782,0.456,0.903,0.184,0.688,2012-13,AustinPeay
AJ Lynch,86,0.347,0.34299999999999997,0.11599999999999999,0.6,0.33299999999999996,0.488,0.23800000000000002,0,0.395,0.265,0.556,0.221,0.368,2012-13,AustinPeay
Jeremy Purvis,56.00000000000001,0.523,0.491,0.08900000000000001,0.4,0.5,0.23199999999999998,0.231,0.33299999999999996,0.679,0.395,0.9329999999999999,0.33899999999999997,0.684,2012-13,AustinPeay
Herdie Lawrence,53,0.398,0.349,0.20800000000000002,0.727,0.25,0.151,0.375,0,0.642,0.147,1,0.491,0.5770000000000001,2012-13,AustinPeay
Preston Herring,40,0.598,0.6,0.675,0.519,0.429,0.125,0.2,1,0.2,0.75,0.667,0.625,0.56,2012-13,AustinPeay
Jerome Clyburn,35,0.545,0.44299999999999995,0.34299999999999997,0.5,0.16699999999999998,0.171,0.33299999999999996,0.5,0.486,0.294,1,0.6,0.857,2012-13,AustinPeay
Thomas Greer,23,0.611,0.5429999999999999,0.348,0.5,0.25,0.174,0.25,0,0.478,0.455,1,0.7390000000000001,0.765,2012-13,AustinPeay
Matt Hasse,9,0.691,0.667,0.444,0.5,0,0.33299999999999996,0.33299999999999996,1,0.222,1,1,1.111,0.7,2012-13,AustinPeay
Joe Harms,4,0.513,0.5,0.75,0.667,0.5,0,NA,NA,0.25,0,NA,2,0.5,2012-13,AustinPeay
Kevin Covington,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2012-13,AustinPeay
Total,1714,0.55,0.523,0.35700000000000004,0.603,0.48,0.299,0.36700000000000005,0.40399999999999997,0.344,0.38299999999999995,0.889,0.369,0.6729999999999999,2012-13,AustinPeay
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,AustinPeay
