name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Horton,25,0.20199999999999999,0.239,0.773,0.032,0.026000000000000002,0.33299999999999996,2012-13
Will Triggs,18,0.099,0.12,0.765,0.011000000000000001,0,0,2012-13
Anthony Campbell,13,0.133,0.182,0.909,0.027999999999999997,0.067,1,2012-13
Chris Freeman,11,0.14300000000000002,0.15,0.6,0.021,0,0,2012-13
Preston Herring,6,0.222,0.28600000000000003,0.667,0,0,NA,2012-13
Travis Betran,4,0.023,0.022000000000000002,0.5,0.008,0,0,2012-13
Matt Hasse,3,0.75,1,0.667,0,0,NA,2012-13
Herdie Lawrence,1,0.091,0.125,1,0,0,NA,2012-13
AJ Lynch,1,0,0,NA,0.024,0.1,1,2012-13
Jeremy Purvis,1,0.2,0,0,0,0,NA,2012-13
Total,83,0.11900000000000001,0.146,0.74,0.018000000000000002,0.021,0.444,2012-13
