name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
George Fant,37,0.248,0.225,0.514,0.023,0.033,0.5,2011-12,WesternKy.
Derrick Gordon,24,0.217,0.13699999999999998,0.389,0.036000000000000004,0.04,0.33299999999999996,2011-12,WesternKy.
Vinny Zollo,17,0.444,0.444,0.667,0.132,0,0,2011-12,WesternKy.
O'Karo Akamune,16,0.366,0.5,0.733,0.111,0,0,2011-12,WesternKy.
Teeng Akol,15,0.28600000000000003,0.242,0.5710000000000001,0.01,0.026000000000000002,1,2011-12,WesternKy.
T.J. Price,9,0.182,0.316,1,0.06,0,0,2011-12,WesternKy.
Jamal Crook,9,0.055,0.051,0.5,0.02,0.018000000000000002,0.33299999999999996,2011-12,WesternKy.
Kene Anyigbo,7,0.14800000000000002,0.071,0.25,0.2,0.33299999999999996,0.33299999999999996,2011-12,WesternKy.
Nigel Snipes,5,0.125,0.14300000000000002,0.75,0.026000000000000002,0,0,2011-12,WesternKy.
Total,139,0.192,0.191,0.57,0.035,0.026000000000000002,0.24,2011-12,WesternKy.
