name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Reggie Lewis,355,0.48000000000000004,0.465,0.203,0.514,0.405,0.406,0.326,0.191,0.392,0.38799999999999996,0.815,0.16899999999999998,0.633,2011-12,FloridaA&M
Avery Moore,306,0.492,0.466,0.114,0.629,0.136,0.235,0.40299999999999997,0.207,0.65,0.307,0.77,0.134,0.8540000000000001,2011-12,FloridaA&M
Amin Stevens,295,0.534,0.519,0.519,0.693,0.321,0.312,0.28300000000000003,0.231,0.16899999999999998,0.28,0.7140000000000001,0.292,0.616,2011-12,FloridaA&M
Yannick Crowder,225.99999999999997,0.509,0.465,0.48200000000000004,0.642,0.414,0.509,0.304,0.4,0.009000000000000001,0,NA,0.39399999999999996,0.708,2011-12,FloridaA&M
D'Andre Bullard,167,0.376,0.359,0.287,0.396,0.263,0.473,0.253,0.3,0.24,0.35,0.7140000000000001,0.126,0.619,2011-12,FloridaA&M
Jeremy Dean,149,0.463,0.45299999999999996,0.611,0.626,0.316,0.322,0.188,0.111,0.067,0.1,1,0.611,0.473,2011-12,FloridaA&M
Nathaniel Drayton,128,0.4730000000000001,0.457,0.516,0.652,0.442,0.461,0.237,0.7140000000000001,0.023,0.33299999999999996,1,0.38299999999999995,0.531,2011-12,FloridaA&M
Chris Watson,107,0.516,0.486,0.15,0.5,0.125,0.355,0.368,0.071,0.495,0.377,0.8,0.336,0.667,2011-12,FloridaA&M
Jeffrey Kennings,89,0.33799999999999997,0.326,0.225,0.3,0.16699999999999998,0.483,0.326,0,0.292,0.231,0.833,0.16899999999999998,0.467,2011-12,FloridaA&M
Markee Teal,84,0.45000000000000007,0.423,0.405,0.618,0.381,0.536,0.289,0.846,0.06,0.2,1,0.345,0.586,2011-12,FloridaA&M
Brandon Hosely,62,0.41700000000000004,0.363,0.32299999999999995,0.4,0.125,0.081,0.2,0,0.597,0.243,1,0.258,0.812,2011-12,FloridaA&M
Treshawn Hagood,28.999999999999996,0.494,0.431,0.483,0.28600000000000003,0,0.44799999999999995,0.5379999999999999,0,0.069,0.5,0,0.69,0.65,2011-12,FloridaA&M
Vaughn Rose,9,0.4300000000000001,0.444,1,0.444,0.25,0,NA,NA,0,NA,NA,0.889,0.375,2011-12,FloridaA&M
Isaac Brown,8,0.33699999999999997,0.43799999999999994,0.375,0.667,0,0.25,0,NA,0.375,0.33299999999999996,1,0.625,0,2011-12,FloridaA&M
Jeffrey Neal,5,0.382,0.2,0.6,0.33299999999999996,1,0.4,0,NA,0,NA,NA,1.2,0.667,2011-12,FloridaA&M
"JOHNSON,RICKY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,FloridaA&M
"SAUNDERS,PATRICK",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,FloridaA&M
"WALLACE,TRAVIS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,FloridaA&M
Total,2019.0000000000002,0.4750000000000001,0.451,0.34299999999999997,0.589,0.33299999999999996,0.375,0.303,0.27899999999999997,0.282,0.322,0.792,0.28300000000000003,0.615,2011-12,FloridaA&M
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,FloridaA&M
