name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Amin Stevens,41,0.235,0.28300000000000003,0.833,0.054000000000000006,0,0,2011-12
Yannick Crowder,27,0.20199999999999999,0.22899999999999998,0.727,0.043,0.028999999999999998,0.2,2011-12
Nathaniel Drayton,16,0.182,0.209,0.75,0.068,0,0,2011-12
Jeremy Dean,15,0.132,0.193,0.917,0.062,0,0,2011-12
Reggie Lewis,9,0.069,0.081,0.6,0.027999999999999997,0.021,0.25,2011-12
Markee Teal,8,0.147,0.19,0.8,0.067,0,0,2011-12
D'Andre Bullard,5,0.10400000000000001,0.105,0.4,0,0,NA,2011-12
Chris Watson,3,0.062,0,0,0.026000000000000002,0.071,1,2011-12
Vaughn Rose,3,0.33299999999999996,0.5,0.667,NA,NA,NA,2011-12
Jeffrey Neal,1,0.33299999999999996,0,0,0,NA,NA,2011-12
Brandon Hosely,1,0.05,0.125,1,0,0,NA,2011-12
Avery Moore,1,0.028999999999999998,0.045,1,0,0,NA,2011-12
Total,130,0.15,0.19399999999999998,0.76,0.033,0.013000000000000001,0.12,2011-12
