start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.08199999999999999,0.667,0.361,0.792,0.163,0.45799999999999996,0.47600000000000003,0.429,2015-16
"Rebound, 11-30 s",0.264,0.45899999999999996,0.22699999999999998,0.5329999999999999,0.327,0.409,0.446,0.305,2015-16
"Opp score, 0-10 s",0.09,0.54,0.32299999999999995,0.6729999999999999,0.28,0.42200000000000004,0.39799999999999996,0.344,2015-16
"Opp score, 11-30 s",0.389,0.527,0.23800000000000002,0.636,0.306,0.392,0.456,0.373,2015-16
"Steal, 0-10 s",0.042,0.653,0.56,0.667,0.133,0.6,0.307,0.435,2015-16
"Steal, 11-30 s",0.022000000000000002,0.256,0.308,0.41700000000000004,0.33299999999999996,0.154,0.359,0.14300000000000002,2015-16
Transition,0.215,0.611,0.384,0.7140000000000001,0.20600000000000002,0.456,0.41,0.395,2015-16
