name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ta'Jay Henry,36,0.24600000000000002,0.253,0.655,0.20600000000000002,0.25,0.429,2016-17,MississippiVal.
Isaac Williams,20,0.179,0.235,0.8,0.065,0.07,0.4,2016-17,MississippiVal.
Amos Given,19,0.19699999999999998,0.225,0.643,0.083,0,0,2016-17,MississippiVal.
Michael Matlock,11,0.25,0.235,0.364,0,0,NA,2016-17,MississippiVal.
Marcus Romain,11,0.084,0.111,0.727,0,0,NA,2016-17,MississippiVal.
Jamal Watson,11,0.175,0.278,0.7140000000000001,0.14800000000000002,0,0,2016-17,MississippiVal.
Jabari Alex,10,0.273,0.29600000000000004,0.889,0.053,0,0,2016-17,MississippiVal.
Rashaan Surles,7,0.07,0.113,1,0.009000000000000001,0,0,2016-17,MississippiVal.
Darrell Riley,5,0.05,0,0,0.013000000000000001,0,0,2016-17,MississippiVal.
Ronald Strother,4,0.3,0.4,0.667,0.077,0,0,2016-17,MississippiVal.
Vacha Vaughn,4,0.2,0.25,0.75,0,0,NA,2016-17,MississippiVal.
Jevon Smith,4,0.14300000000000002,0.077,0.25,0,NA,NA,2016-17,MississippiVal.
Kylan Phillips,2,0.045,0,0,0.024,0,0,2016-17,MississippiVal.
Vacha Vaugn,1,0.125,0.33299999999999996,1,0,0,NA,2016-17,MississippiVal.
Terence Taylor,1,NA,NA,NA,0.062,0,0,2016-17,MississippiVal.
Hasaan Buggs,1,0.16699999999999998,0,0,0,NA,NA,2016-17,MississippiVal.
Total,147,0.154,0.179,0.649,0.046,0.03,0.21899999999999997,2016-17,MississippiVal.
