shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.361,0.652,0.057,0.691,2016-17
2pt Jumpers,0.245,0.425,0.032,0.439,2016-17
3pt Shots,0.39299999999999996,0.381,0.008,0.384,2016-17
