name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Emmanuel Nzekwesi,29,0.139,0.161,0.75,0.048,0.068,0.6,2019-20
Kevin Obanor,29,0.24100000000000002,0.284,0.731,0.06,0,0,2019-20
Elijah Lufile,24,0.267,0.327,0.7390000000000001,0.053,0.25,1,2019-20
Deondre Burns,6,0.045,0.049,0.6,0.005,0.011000000000000001,1,2019-20
Francis Lācis,6,0.19,0.222,0.5,0,0,NA,2019-20
Max Abmas,4,0,0,NA,0.027999999999999997,0,0,2019-20
D'Mauria Jones,3,0.375,0.33299999999999996,0.667,0,0,NA,2019-20
Ty Lazenby,2,0.14300000000000002,0.2,0.5,0,0,NA,2019-20
R.J. Fuqua,2,0.015,0,0,0,0,NA,2019-20
Aidan Saunders,1,0.045,0.059000000000000004,1,0,0,NA,2019-20
Total,106,0.126,0.15,0.708,0.022000000000000002,0.022000000000000002,0.41700000000000004,2019-20
