name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Deondre Burns,392,0.534,0.494,0.28600000000000003,0.545,0.18,0.495,0.49,0.126,0.21899999999999997,0.29100000000000004,0.76,0.273,0.804,2019-20
Max Abmas,384,0.546,0.525,0.193,0.541,0.225,0.188,0.431,0.258,0.62,0.366,0.897,0.14300000000000002,0.818,2019-20
Emmanuel Nzekwesi,292,0.595,0.565,0.5920000000000001,0.647,0.429,0.35600000000000004,0.423,0.159,0.051,0.4,0.833,0.366,0.7290000000000001,2019-20
Kevin Obanor,261,0.602,0.552,0.414,0.62,0.358,0.192,0.34,0.235,0.395,0.38799999999999996,0.875,0.441,0.8,2019-20
R.J. Fuqua,175,0.503,0.46,0.389,0.529,0.027999999999999997,0.16,0.35700000000000004,0,0.451,0.29100000000000004,0.7390000000000001,0.297,0.769,2019-20
Sam Kearns,168,0.48200000000000004,0.44299999999999995,0.11900000000000001,0.75,0.267,0.17300000000000001,0.345,0.5,0.708,0.27699999999999997,0.879,0.185,0.871,2019-20
Elijah Lufile,105,0.549,0.5329999999999999,0.8190000000000001,0.605,0.40399999999999997,0.18100000000000002,0.21100000000000002,0.5,0,NA,NA,0.5429999999999999,0.579,2019-20
Francis Lācis,78,0.535,0.532,0.26899999999999996,0.429,0.556,0.026000000000000002,0.5,0,0.705,0.382,0.9520000000000001,0.115,0.556,2019-20
Aidan Saunders,64,0.4730000000000001,0.445,0.344,0.773,0.294,0.297,0.368,0,0.359,0.13,1,0.156,0.8,2019-20
Ty Lazenby,63,0.436,0.413,0.222,0.35700000000000004,0.2,0.27,0.17600000000000002,0.33299999999999996,0.508,0.375,0.917,0.27,0.588,2019-20
D'Mauria Jones,22,0.601,0.614,0.364,0.75,0.16699999999999998,0.273,0.5,0.33299999999999996,0.364,0.375,1,1,0.545,2019-20
Total,2004,0.545,0.511,0.35200000000000004,0.595,0.31,0.26899999999999996,0.41700000000000004,0.17800000000000002,0.37799999999999995,0.33399999999999996,0.87,0.29,0.7490000000000001,2019-20
