shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34299999999999997,0.542,0.151,0.638,2015-16
2pt Jumpers,0.307,0.32899999999999996,0.109,0.369,2015-16
3pt Shots,0.35,0.32299999999999995,0.021,0.33,2015-16
