shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39899999999999997,0.644,0.08900000000000001,0.7070000000000001,2019-20
2pt Jumpers,0.29600000000000004,0.371,0.095,0.41,2019-20
3pt Shots,0.305,0.336,0.012,0.34,2019-20
