name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Larry Owens,22,0.282,0.295,0.591,0,0,NA,2019-20
Jamaure Gregg,22,0.183,0.174,0.5329999999999999,0.063,0.025,0.14300000000000002,2019-20
Nikos Chougkaz,19,0.188,0.20800000000000002,0.688,0.036000000000000004,0.04,0.33299999999999996,2019-20
Chudier Bile,15,0.11900000000000001,0.121,0.615,0,0,NA,2019-20
Trenton Massner,12,0.16399999999999998,0.149,0.636,0,0,NA,2019-20
Jovan Zelenbaba,5,0.11599999999999999,0.095,0.4,0,0,NA,2019-20
Gatdoar Kueth,4,0.15,0.222,0.667,0.055999999999999994,0,0,2019-20
Jairus  Roberson,2,0.125,0.222,1,0,0,NA,2019-20
Jacob Guest,1,0,0,NA,0.16699999999999998,0,0,2019-20
Brian White,1,0.02,0.028999999999999998,1,0,0,NA,2019-20
Total,103,0.141,0.145,0.614,0.023,0.011000000000000001,0.16699999999999998,2019-20
