start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.17,0.519,0.373,0.645,0.251,0.278,0.376,0.37,2018-19
"Rebound, 11-30 s",0.18899999999999997,0.503,0.26,0.639,0.32899999999999996,0.35200000000000004,0.41100000000000003,0.359,2018-19
"Score, 0-10 s",0.062,0.5379999999999999,0.308,0.812,0.27899999999999997,0.31,0.413,0.326,2018-19
"Score, 11-30 s",0.39899999999999997,0.493,0.244,0.5820000000000001,0.359,0.38799999999999996,0.397,0.354,2018-19
"Steal, 0-10 s",0.036000000000000004,0.721,0.557,0.794,0.131,0.25,0.311,0.526,2018-19
"Steal, 11-30 s",0.017,0.414,0.276,0.25,0.24100000000000002,0.14300000000000002,0.483,0.429,2018-19
Transition,0.267,0.551,0.38299999999999995,0.705,0.24100000000000002,0.284,0.376,0.376,2018-19
