name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tony Lewis,19,0.235,0.22899999999999998,0.667,0.096,0.094,0.429,2019-20,A&M-CorpusChristi
Elijah Schmidt,15,0.10099999999999999,0.127,0.875,0.132,0.05,0.14300000000000002,2019-20,A&M-CorpusChristi
Perry Francois,8,0.172,0.2,0.8,0.055,0.038,0.33299999999999996,2019-20,A&M-CorpusChristi
Irshaad Hunte,8,0.128,0.154,1,0.061,0,0,2019-20,A&M-CorpusChristi
Jashawn Talton,6,0.054000000000000006,0.042,0.5,0.042,0.025,0.25,2019-20,A&M-CorpusChristi
Myles Smith,5,0.059000000000000004,0.03,0.33299999999999996,0.009000000000000001,0.024,1,2019-20,A&M-CorpusChristi
Jalen White,3,0.136,0,0,0,0,NA,2019-20,A&M-CorpusChristi
Jalon Clark,3,1,1,0.33299999999999996,0,0,NA,2019-20,A&M-CorpusChristi
Jordan Hairston,3,0.034,0.028999999999999998,0.5,0.013000000000000001,0,0,2019-20,A&M-CorpusChristi
Nolan Bertain,1,0,0,NA,0.053,0.091,1,2019-20,A&M-CorpusChristi
Aristotelis Sotiriou,1,0.2,1,1,0,0,NA,2019-20,A&M-CorpusChristi
Total,72,0.106,0.11,0.667,0.044000000000000004,0.036000000000000004,0.308,2019-20,A&M-CorpusChristi
