name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Myles Smith,310,0.58,0.524,0.165,0.647,0.212,0.377,0.35,0.098,0.45799999999999996,0.415,0.8140000000000001,0.355,0.8640000000000001,2019-20
Jordan Hairston,252.99999999999997,0.594,0.565,0.22899999999999998,0.586,0.235,0.308,0.397,0.419,0.462,0.444,0.9229999999999999,0.249,0.794,2019-20
Jashawn Talton,227,0.538,0.507,0.163,0.649,0.375,0.419,0.42100000000000004,0.175,0.419,0.358,0.912,0.282,0.7340000000000001,2019-20
Nolan Bertain,157,0.513,0.519,0.038,0.5,0.667,0.121,0.579,0.455,0.841,0.341,0.9329999999999999,0.064,0.3,2019-20
Tony Lewis,132,0.592,0.5529999999999999,0.386,0.6859999999999999,0.457,0.5529999999999999,0.43799999999999994,0.25,0.061,0.5,1,0.455,0.733,2019-20
Elijah Schmidt,132,0.5720000000000001,0.568,0.598,0.696,0.655,0.402,0.377,0.7,0,NA,NA,0.583,0.5579999999999999,2019-20
Peyton Smith,115.99999999999999,0.477,0.44799999999999995,0.21600000000000003,0.6,0.133,0.21600000000000003,0.04,0,0.569,0.364,0.833,0.233,0.7040000000000001,2019-20
Irshaad Hunte,90,0.557,0.511,0.522,0.83,0.462,0.36700000000000005,0.121,0,0.111,0.2,1,0.9,0.63,2019-20
Perry Francois,84,0.5680000000000001,0.5479999999999999,0.345,0.69,0.45,0.655,0.473,0.34600000000000003,0,NA,NA,0.345,0.655,2019-20
Javae Lampkins,82,0.513,0.494,0.098,0.625,0.4,0.195,0.43799999999999994,0.14300000000000002,0.7070000000000001,0.32799999999999996,0.737,0.122,0.8,2019-20
Jalen White,55.00000000000001,0.406,0.382,0.4,0.364,0.25,0.382,0.33299999999999996,0,0.218,0.33299999999999996,1,0.255,0.5710000000000001,2019-20
Edgars Kaufmanis,13,0.231,0.231,0.154,0,NA,0.077,0,NA,0.769,0.2,1,0,NA,2019-20
Jalon Clark,10,0.2,0.2,0.3,0.33299999999999996,0,0.4,0.25,0,0.3,0,NA,0,NA,2019-20
Aristotelis Sotiriou,7.000000000000001,0.252,0.28600000000000003,0.7140000000000001,0.2,0,0.28600000000000003,0.5,0,0,NA,NA,0.28600000000000003,0,2019-20
Total,1668,0.548,0.517,0.254,0.645,0.40700000000000003,0.355,0.375,0.275,0.391,0.375,0.878,0.32799999999999996,0.7070000000000001,2019-20
