shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.317,0.617,0.092,0.68,2019-20
2pt Jumpers,0.327,0.374,0.077,0.405,2019-20
3pt Shots,0.35600000000000004,0.314,0.002,0.315,2019-20
