name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ahsan Asadullah,40,0.128,0.165,0.8,0.026000000000000002,0.025,0.4,2019-20
Parker Hazen,15,0.153,0.205,0.727,0.16699999999999998,0.25,0.25,2019-20
Andrew Fleming,6,0.033,0,0,0.034,0,0,2019-20
KJ Johnson,5,0.013999999999999999,0,0,0.03,0,0,2019-20
Jacob Hobbs,4,0.267,0.14300000000000002,0.25,0,NA,NA,2019-20
Greg Jones,4,0.034,0.055999999999999994,1,0,0,NA,2019-20
Jake Wolfe,3,0.16699999999999998,0.14300000000000002,0.5,0,0,NA,2019-20
Miles Miller,2,0.043,0,0,0.031,0,0,2019-20
Jaxson Strates,2,0,0,NA,0.5,1,0.5,2019-20
Michael Buckland,1,0,0,NA,0.016,0.04,1,2019-20
Kaleb Coleman,1,0,0,NA,0,0,NA,2019-20
Total,83,0.081,0.092,0.667,0.034,0.027999999999999997,0.312,2019-20
