shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.28,0.562,0.124,0.6409999999999999,2012-13,Georgia
2pt Jumpers,0.345,0.311,0.11199999999999999,0.35,2012-13,Georgia
3pt Shots,0.375,0.32899999999999996,0.013000000000000001,0.33299999999999996,2012-13,Georgia
