start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.122,0.513,0.48100000000000004,0.544,0.187,0.4,0.332,0.355,2017-18
"Rebound, 11-30 s",0.25,0.516,0.294,0.513,0.349,0.418,0.35700000000000004,0.409,2017-18
"Score, 0-10 s",0.045,0.435,0.406,0.46399999999999997,0.275,0.42100000000000004,0.319,0.273,2017-18
"Score, 11-30 s",0.385,0.502,0.287,0.529,0.34,0.358,0.373,0.40700000000000003,2017-18
"Steal, 0-10 s",0.049,0.5329999999999999,0.5529999999999999,0.619,0.184,0.28600000000000003,0.263,0.35,2017-18
"Steal, 11-30 s",0.036000000000000004,0.564,0.29100000000000004,0.562,0.364,0.5,0.345,0.42100000000000004,2017-18
Transition,0.21600000000000003,0.502,0.48200000000000004,0.55,0.205,0.382,0.313,0.337,2017-18
