start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.133,0.606,0.337,0.629,0.154,0.406,0.51,0.434,2017-18
"Rebound, 11-30 s",0.222,0.483,0.32299999999999995,0.58,0.35200000000000004,0.336,0.326,0.363,2017-18
"Opp score, 0-10 s",0.037000000000000005,0.457,0.397,0.609,0.086,1,0.517,0.16699999999999998,2017-18
"Opp score, 11-30 s",0.41200000000000003,0.484,0.29100000000000004,0.535,0.294,0.402,0.415,0.337,2017-18
"Steal, 0-10 s",0.055999999999999994,0.603,0.552,0.6459999999999999,0.149,0.615,0.299,0.34600000000000003,2017-18
"Steal, 11-30 s",0.026000000000000002,0.575,0.275,0.636,0.35,0.5,0.375,0.4,2017-18
Transition,0.226,0.581,0.39899999999999997,0.631,0.142,0.52,0.45899999999999996,0.37,2017-18
