shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.348,0.552,0.136,0.639,2017-18,Binghamton
2pt Jumpers,0.3,0.39799999999999996,0.086,0.435,2017-18,Binghamton
3pt Shots,0.35200000000000004,0.382,0.005,0.384,2017-18,Binghamton
