name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Dikymbe Martin,356,0.601,0.57,0.18,0.672,0.233,0.413,0.415,0.131,0.40700000000000003,0.455,0.591,0.213,0.855,2018-19,UCRiverside
Menno Dijkstra,231,0.531,0.511,0.39799999999999996,0.685,0.667,0.247,0.281,0.375,0.355,0.317,0.9229999999999999,0.152,0.7709999999999999,2018-19,UCRiverside
Jordan Gilliam,189,0.44200000000000006,0.41,0.29100000000000004,0.4,0.091,0.354,0.358,0.042,0.354,0.313,0.81,0.365,0.594,2018-19,UCRiverside
Dragan Elkaz,184,0.616,0.598,0.049,0.444,0.5,0.158,0.345,0.6,0.7929999999999999,0.43799999999999994,0.8590000000000001,0.152,0.821,2018-19,UCRiverside
Callum McRae,171,0.582,0.561,0.713,0.631,0.40299999999999997,0.281,0.396,0.316,0.006,0,NA,0.40399999999999997,0.652,2018-19,UCRiverside
Zac Watson,151,0.517,0.513,0.589,0.685,0.6890000000000001,0.212,0.188,0.33299999999999996,0.19899999999999998,0.233,1,0.41700000000000004,0.508,2018-19,UCRiverside
Dominick Pickett,142,0.54,0.521,0.23199999999999998,0.515,0.41200000000000003,0.204,0.414,0.083,0.563,0.375,0.9670000000000001,0.106,0.867,2018-19,UCRiverside
Ajani Kennedy,122,0.642,0.631,0.32,0.718,0.643,0.23800000000000002,0.345,0.4,0.44299999999999995,0.48100000000000004,0.846,0.18,0.727,2018-19,UCRiverside
DJ McDonald,87,0.45599999999999996,0.431,0.207,0.389,0,0.092,0.25,0.5,0.701,0.311,0.8420000000000001,0.149,0.769,2018-19,UCRiverside
Eric Rwahwire,42,0.44400000000000006,0.429,0.23800000000000002,0.6,0.16699999999999998,0.19,0.375,0,0.5710000000000001,0.25,0.833,0.095,0.75,2018-19,UCRiverside
Ryker Pierce,27,0.511,0.519,0.185,0.4,0,0.111,0,NA,0.7040000000000001,0.42100000000000004,0.875,0.259,0.429,2018-19,UCRiverside
Mateen Hirbod,15,0.43700000000000006,0.33299999999999996,0.133,0.5,0,0.2,0.33299999999999996,0,0.667,0.2,1,0.467,0.857,2018-19,UCRiverside
Kendall Stubblefield,6,0,0,0.667,0,NA,0,NA,NA,0.33299999999999996,0,NA,0.33299999999999996,0,2018-19,UCRiverside
"HAZZARD,MAX",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19,UCRiverside
Total,1723,0.547,0.527,0.315,0.611,0.46799999999999997,0.267,0.35700000000000004,0.213,0.418,0.381,0.8109999999999999,0.23800000000000002,0.693,2018-19,UCRiverside
