name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jarrett Allen,49,0.193,0.198,0.731,0.132,0.193,0.696,2016-17,Texas
Shaquille Cleare,35,0.358,0.289,0.542,0.083,0.136,0.818,2016-17,Texas
Tevin Mack,13,0.263,0.19399999999999998,0.6,0.064,0.14300000000000002,0.667,2016-17,Texas
James Banks,11,0.25,0.2,0.429,0.16699999999999998,0.429,0.75,2016-17,Texas
Kendal Yancy,8,0.16699999999999998,0.2,0.7140000000000001,0.026000000000000002,0.062,1,2016-17,Texas
Kerwin Roach Jr,5,0.034,0.06,1,0.013999999999999999,0,0,2016-17,Texas
Andrew Jones,4,0.021,0.017,0.5,0.031,0.087,1,2016-17,Texas
Mareik Isom,2,0.25,0,0,0.5,0.5,1,2016-17,Texas
Jacob Young,2,0,0,NA,0.067,0.25,1,2016-17,Texas
Eric Davis Jr,1,0,0,NA,0.015,0,0,2016-17,Texas
Total,130,0.13699999999999998,0.136,0.63,0.076,0.138,0.7290000000000001,2016-17,Texas
