shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.27699999999999997,0.679,0.035,0.7040000000000001,2017-18
2pt Jumpers,0.311,0.36700000000000005,0.033,0.38,2017-18
3pt Shots,0.41200000000000003,0.364,0.012,0.369,2017-18
