start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11199999999999999,0.489,0.41200000000000003,0.6709999999999999,0.282,0.24,0.305,0.315,2015-16
"Rebound, 11-30 s",0.23800000000000002,0.489,0.261,0.633,0.368,0.304,0.371,0.381,2015-16
"Score, 0-10 s",0.063,0.53,0.424,0.69,0.212,0.33299999999999996,0.364,0.306,2015-16
"Score, 11-30 s",0.41200000000000003,0.45799999999999996,0.25,0.63,0.344,0.29100000000000004,0.40700000000000003,0.33,2015-16
"Steal, 0-10 s",0.055999999999999994,0.68,0.584,0.865,0.20199999999999999,0.111,0.213,0.474,2015-16
"Steal, 11-30 s",0.019,0.467,0.2,0.667,0.467,0.28600000000000003,0.33299999999999996,0.4,2015-16
Transition,0.231,0.547,0.45799999999999996,0.737,0.244,0.23600000000000002,0.299,0.33899999999999997,2015-16
