name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Raheem Appleby,368,0.547,0.524,0.266,0.612,0.41700000000000004,0.462,0.429,0.192,0.272,0.4,0.825,0.228,0.7140000000000001,2011-12,LouisianaTech
Trevor Gaskins,309,0.556,0.523,0.19399999999999998,0.6,0.47200000000000003,0.327,0.396,0.15,0.479,0.385,0.737,0.294,0.758,2011-12,LouisianaTech
Cordarius Johnson,288,0.519,0.507,0.198,0.596,0.353,0.21899999999999997,0.397,0.2,0.583,0.345,0.983,0.198,0.614,2011-12,LouisianaTech
Brandon Gibson,252.99999999999997,0.44200000000000006,0.40700000000000003,0.289,0.589,0.256,0.22899999999999998,0.259,0.067,0.48200000000000004,0.24600000000000002,0.8,0.364,0.609,2011-12,LouisianaTech
Kenyon McNeail,204,0.49899999999999994,0.478,0.21600000000000003,0.523,0.217,0.196,0.325,0.077,0.588,0.342,0.6829999999999999,0.294,0.617,2011-12,LouisianaTech
Romario Souza,157,0.624,0.599,0.669,0.695,0.7120000000000001,0.331,0.40399999999999997,0.381,0,NA,NA,0.58,0.6809999999999999,2011-12,LouisianaTech
Kenneth Smith,118,0.43300000000000005,0.386,0.305,0.5,0.389,0.271,0.156,0,0.424,0.3,0.9329999999999999,0.40700000000000003,0.6459999999999999,2011-12,LouisianaTech
Michale Kyser,108,0.47400000000000003,0.46299999999999997,0.491,0.66,0.7709999999999999,0.5,0.278,0.33299999999999996,0.009000000000000001,0,NA,0.426,0.5,2011-12,LouisianaTech
J.L. Lewis,97,0.508,0.5,0.495,0.625,0.5329999999999999,0.44299999999999995,0.326,0.5,0.062,0.5,1,0.35100000000000003,0.529,2011-12,LouisianaTech
Lonnie Smith,54,0.4010000000000001,0.389,0.204,0.455,0.6,0.14800000000000002,0.125,0,0.648,0.28600000000000003,1,0.13,0.5710000000000001,2011-12,LouisianaTech
Alex Carr,26,0.269,0.26899999999999996,0,NA,NA,0.231,0.16699999999999998,0,0.769,0.2,1,0,NA,2011-12,LouisianaTech
Isaiah Massey,18,0.505,0.444,0.33299999999999996,0.667,0,0.611,0.364,0.5,0.055999999999999994,0,NA,0.556,0.7,2011-12,LouisianaTech
Stojan Gjuroski,10,0.2,0.2,0.3,0.667,1,0.1,0,NA,0.6,0,NA,0,NA,2011-12,LouisianaTech
Robby Price,2,0.5,0.5,0,NA,NA,1,0.5,0,0,NA,NA,0,NA,2011-12,LouisianaTech
"GARNER,JARVIS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,LouisianaTech
Total,2012,0.511,0.486,0.295,0.611,0.488,0.319,0.35600000000000004,0.215,0.386,0.332,0.833,0.308,0.648,2011-12,LouisianaTech
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,LouisianaTech
