name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ishmael Lane,27,0.188,0.22,0.8,0.019,0.024,0.5,2017-18
Darian Dixon,20,0.281,0.268,0.611,0.125,0.2,0.5,2017-18
Iziahiah Sweeney,19,0.157,0.17800000000000002,0.615,0.049,0.08,0.667,2017-18
Larry Owens,13,0.09699999999999999,0.075,0.455,0.049,0.125,0.5,2017-18
Caleb Starks,9,0.32,0.5,0.75,0.059000000000000004,0.33299999999999996,1,2017-18
Malik Metoyer,8,0.077,0.037000000000000005,0.25,0.107,0.154,0.667,2017-18
Deandre Love,7,0.3,0.455,0.833,0.053,0.25,1,2017-18
Brandon Hutton,5,0.091,0.083,0.4,0,0,NA,2017-18
Vontay Ott,3,0.062,0,0,0.062,0,0,2017-18
Jalan West,1,0.077,0,0,0,0,NA,2017-18
Czar Perry,1,0,0,NA,0.021,0,0,2017-18
Total,113,0.133,0.151,0.624,0.036000000000000004,0.06,0.579,2017-18
