name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Iziahiah Sweeney,289,0.4670000000000001,0.43799999999999994,0.287,0.542,0.222,0.42200000000000004,0.41,0.12,0.29100000000000004,0.25,0.7140000000000001,0.242,0.6859999999999999,2017-18
Ishmael Lane,281,0.581,0.56,0.473,0.684,0.5489999999999999,0.36700000000000005,0.39799999999999996,0.488,0.16,0.37799999999999995,0.882,0.456,0.6409999999999999,2017-18
C. J. Jones,158,0.42400000000000004,0.38,0.32299999999999995,0.373,0.053,0.32299999999999995,0.33299999999999996,0,0.354,0.28600000000000003,0.812,0.38,0.633,2017-18
Larry Owens,155,0.48900000000000005,0.484,0.7290000000000001,0.593,0.716,0.265,0.195,0.125,0.006,0,NA,0.439,0.485,2017-18
Czar Perry,120,0.48000000000000004,0.467,0.317,0.5529999999999999,0,0.4,0.479,0.087,0.28300000000000003,0.235,0.625,0.217,0.5770000000000001,2017-18
Brandon Hutton,114.99999999999999,0.40800000000000003,0.361,0.478,0.436,0.41700000000000004,0.348,0.25,0.2,0.174,0.25,0.8,0.452,0.596,2017-18
Malik Metoyer,113.99999999999999,0.47600000000000003,0.456,0.456,0.519,0.33299999999999996,0.24600000000000002,0.46399999999999997,0.077,0.298,0.235,0.75,0.281,0.594,2017-18
Vontay Ott,83,0.351,0.349,0.386,0.406,0.077,0.193,0.25,0,0.42200000000000004,0.22899999999999998,1,0.205,0.353,2017-18
Darian Dixon,81,0.598,0.568,0.79,0.6409999999999999,0.39,0.198,0.312,0.2,0.012,0,NA,0.938,0.632,2017-18
Jalan West,71,0.627,0.5920000000000001,0.183,0.385,0,0.113,0.125,0,0.7040000000000001,0.48,0.41700000000000004,0.21100000000000002,0.9329999999999999,2017-18
Caleb Starks,56.00000000000001,0.34299999999999997,0.321,0.446,0.48,0.25,0.304,0.17600000000000002,0,0.25,0.14300000000000002,1,0.196,0.545,2017-18
Devonte Hall,49,0.4,0.35700000000000004,0.22399999999999998,0.455,0.2,0.245,0.16699999999999998,0.5,0.531,0.26899999999999996,0.857,0.36700000000000005,0.611,2017-18
Jacob Guest,48,0.301,0.281,0.062,0.667,0.5,0.188,0.111,0,0.75,0.19399999999999998,0.7140000000000001,0.083,0.75,2017-18
Deandre Love,45,0.41800000000000004,0.4,0.444,0.55,0.182,0.42200000000000004,0.21100000000000002,0.25,0.133,0.33299999999999996,1,0.133,0.667,2017-18
Cameron Lazare,10,0.091,0.1,0.4,0.25,1,0.1,0,NA,0.5,0,NA,0.2,0,2017-18
Bailey Walker,3,0.33899999999999997,0.33299999999999996,0,NA,NA,0.667,0.5,0,0.33299999999999996,0,NA,1,0.33299999999999996,2017-18
Total,1678,0.477,0.45,0.415,0.551,0.39799999999999996,0.318,0.34299999999999997,0.191,0.267,0.27899999999999997,0.728,0.35,0.611,2017-18
