name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cyril Langevine,50,0.175,0.165,0.574,0.068,0.14300000000000002,0.667,2018-19
Tyrese Martin,29,0.25,0.254,0.625,0.114,0,0,2018-19
Dana Tate,10,0.21600000000000003,0.214,0.75,0.021,0.091,1,2018-19
Christion Thompson,9,0.3,0.42100000000000004,0.889,0,0,NA,2018-19
Ryan Preston,7,0.259,0.222,0.5710000000000001,0,0,NA,2018-19
Jeff Dowtin,7,0.048,0.055999999999999994,0.75,0.011000000000000001,0.022000000000000002,1,2018-19
Jermaine Harris,6,0.08,0.036000000000000004,0.25,0.040999999999999995,0.048,0.5,2018-19
Fatts Russell,4,0.018000000000000002,0.013000000000000001,0.33299999999999996,0.01,0,0,2018-19
Omar Silverio,2,0.182,0.2,0.5,0,0,NA,2018-19
Michael Tertsea,1,0.33299999999999996,0,0,NA,NA,NA,2018-19
Total,125,0.141,0.146,0.606,0.025,0.031,0.462,2018-19
