shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.395,0.585,0.09300000000000001,0.645,2018-19,RhodeIsland
2pt Jumpers,0.228,0.32,0.08900000000000001,0.35200000000000004,2018-19,RhodeIsland
3pt Shots,0.377,0.32299999999999995,0.027999999999999997,0.332,2018-19,RhodeIsland
