start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.136,0.562,0.32899999999999996,0.6,0.20199999999999999,0.36700000000000005,0.469,0.41200000000000003,2015-16
"Rebound, 11-30 s",0.193,0.455,0.212,0.493,0.455,0.331,0.33299999999999996,0.4,2015-16
"Opp score, 0-10 s",0.062,0.46799999999999997,0.198,0.591,0.27,0.4,0.532,0.305,2015-16
"Opp score, 11-30 s",0.41600000000000004,0.441,0.226,0.589,0.436,0.355,0.33799999999999997,0.303,2015-16
"Steal, 0-10 s",0.073,0.75,0.5920000000000001,0.779,0.115,0.6,0.292,0.5,2015-16
"Steal, 11-30 s",0.024,0.419,0.18600000000000003,0.5,0.37200000000000005,0.5,0.442,0.21100000000000002,2015-16
Transition,0.271,0.591,0.37,0.6759999999999999,0.19399999999999998,0.415,0.436,0.39799999999999996,2015-16
