shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.342,0.674,0.064,0.72,2015-16
2pt Jumpers,0.297,0.395,0.053,0.41700000000000004,2015-16
3pt Shots,0.361,0.33899999999999997,0.001,0.33899999999999997,2015-16
