name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Justin Harris,41,0.32,0.415,0.659,0,0,NA,2014-15,Quinnipiac
Ousmane Drame,39,0.16399999999999998,0.153,0.447,0.009000000000000001,0,0,2014-15,Quinnipiac
Zaid Hearst,25,0.187,0.172,0.55,0.02,0.032,0.75,2014-15,Quinnipiac
Chaise Daniels,8,0.133,0.133,0.5,0,0,NA,2014-15,Quinnipiac
Evan Conti,6,0.08900000000000001,0.038,0.2,0.024,0.083,1,2014-15,Quinnipiac
"FLORAS,DIMITRI",3,0.17600000000000002,0,0,0,0,NA,2014-15,Quinnipiac
James Ford,3,0.05,0,0,0.067,0.111,0.5,2014-15,Quinnipiac
Alain Chigha,2,0.222,0.33299999999999996,0.5,0,NA,NA,2014-15,Quinnipiac
Ayron Hutton,1,0.053,0,0,0,0,NA,2014-15,Quinnipiac
Samuel Dingba,1,0.14300000000000002,0.25,1,0,0,NA,2014-15,Quinnipiac
Kasim Chandler,1,0,0,NA,0.033,0,0,2014-15,Quinnipiac
Total,130,0.168,0.18100000000000002,0.517,0.016,0.024,0.556,2014-15,Quinnipiac
