shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.233,0.659,0.033,0.6809999999999999,2012-13,Pacific
2pt Jumpers,0.381,0.35200000000000004,0.044000000000000004,0.368,2012-13,Pacific
3pt Shots,0.386,0.35,0.003,0.35100000000000003,2012-13,Pacific
