start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.155,0.49,0.36200000000000004,0.565,0.18899999999999997,0.292,0.449,0.342,2018-19
"Rebound, 11-30 s",0.192,0.545,0.264,0.59,0.226,0.366,0.51,0.4,2018-19
"Score, 0-10 s",0.062,0.525,0.35600000000000004,0.667,0.149,0.5329999999999999,0.495,0.28,2018-19
"Score, 11-30 s",0.402,0.48100000000000004,0.284,0.519,0.231,0.382,0.486,0.33799999999999997,2018-19
"Steal, 0-10 s",0.035,0.69,0.672,0.6409999999999999,0,NA,0.32799999999999996,0.526,2018-19
"Steal, 11-30 s",0.02,0.6409999999999999,0.25,0.625,0.344,0.455,0.406,0.5379999999999999,2018-19
Transition,0.252,0.527,0.40399999999999997,0.605,0.153,0.349,0.44299999999999995,0.344,2018-19
